idConfront,localisation,idBien1,idBien2,idInvariant,idQuartierParoisse,localisationTN
2084,a-circio,1069,NULL,40,NULL,confronte au nord avec
2085,juxta,1069,NULL,207,NULL,a cote de
2515,in,1069,NULL,NULL,2,a l interieur de
2769,a-orient,1069,1067,NULL,NULL,confronte a l est avec
2770,a-orient,1069,1062,NULL,NULL,confronte a l est avec
2771,a-orient,1069,1053,NULL,NULL,confronte a l est avec
2772,a-orient,1069,1454,NULL,NULL,confronte a l est avec
2773,juxta,1069,1455,NULL,NULL,a cote de
2774,a-occident,1069,1054,NULL,NULL,confronte a l ouest avec
2775,a-orient,1069,1456,NULL,NULL,confronte a l est avec
2086,extra,1070,NULL,251,NULL,est a l exterieur de
2087,prope,1070,NULL,466,NULL,a cote de
2088,a-orient,1070,NULL,506,NULL,confronte a l est avec
2089,a-occident,1070,NULL,506,NULL,confronte a l ouest avec
2516,in,1070,NULL,NULL,3,a l interieur de
2776,ab-una-part,1070,1071,NULL,NULL,confronte avec
2777,ab-una-part,1070,1072,NULL,NULL,confronte avec
2090,prope,1071,NULL,466,NULL,a cote de
2091,a-circio,1071,NULL,70,NULL,confronte au nord avec
2092,a-meridie,1071,NULL,70,NULL,confronte au sud avec
2093,in,1071,NULL,453,NULL,a l interieur de
2517,in,1071,NULL,NULL,3,a l interieur de
2778,a-orient,1071,1070,NULL,NULL,confronte a l est avec
2779,a-occident,1071,1072,NULL,NULL,confronte a l ouest avec
2094,in,1072,NULL,453,NULL,a l interieur de
2095,prope,1072,NULL,466,NULL,a cote de
2096,a-circio,1072,NULL,506,NULL,confronte au nord avec
2097,a-meridie,1072,NULL,506,NULL,confronte au sud avec
2098,a-circio,1072,NULL,507,NULL,confronte au nord avec
2099,a-meridie,1072,NULL,507,NULL,confronte au sud avec
2518,in,1072,NULL,NULL,3,a l interieur de
2780,a-orient,1072,1071,NULL,NULL,confronte a l est avec
2781,a-occident,1072,1073,NULL,NULL,confronte a l ouest avec
2100,prope,1073,NULL,466,NULL,a cote de
2101,a-circio,1073,NULL,506,NULL,confronte au nord avec
2102,a-meridie,1073,NULL,506,NULL,confronte au sud avec
2103,a-circio,1073,NULL,507,NULL,confronte au nord avec
2104,a-meridie,1073,NULL,507,NULL,confronte au sud avec
2519,in,1073,NULL,NULL,3,a l interieur de
2782,a-orient,1073,1072,NULL,NULL,confronte a l est avec
2783,a-occident,1073,1074,NULL,NULL,confronte a l ouest avec
2105,prope,1074,NULL,466,NULL,a cote de
2106,a-circio,1074,NULL,506,NULL,confronte au nord avec
2107,a-meridie,1074,NULL,506,NULL,confronte au sud avec
2108,a-circio,1074,NULL,507,NULL,confronte au nord avec
2109,a-meridie,1074,NULL,507,NULL,confronte au sud avec
2520,in,1074,NULL,NULL,3,a l interieur de
2784,a-orient,1074,1073,NULL,NULL,confronte a l est avec
2785,a-occident,1074,1075,NULL,NULL,confronte a l ouest avec
2110,in,1075,NULL,453,NULL,a l interieur de
2111,prope,1075,NULL,466,NULL,a cote de
2112,a-circio,1075,NULL,508,NULL,confronte au nord avec
2113,a-meridie,1075,NULL,509,NULL,confronte au sud avec
2114,a-occident,1075,NULL,508,NULL,confronte a l ouest avec
2115,a-occident,1075,NULL,509,NULL,confronte a l ouest avec
2116,a-circio,1075,NULL,509,NULL,confronte au nord avec
2117,a-meridie,1075,NULL,508,NULL,confronte au sud avec
2521,in,1075,NULL,NULL,3,a l interieur de
2786,a-orient,1075,1076,NULL,NULL,confronte a l est avec
2787,a-orient,1075,1074,NULL,NULL,confronte a l est avec
2788,a-occident,1075,1076,NULL,NULL,confronte a l ouest avec
2120,in,1076,NULL,453,NULL,a l interieur de
2121,prope,1076,NULL,466,NULL,a cote de
2122,a-una-part,1076,NULL,509,NULL,confronte avec
2123,a-una-part,1076,NULL,508,NULL,confronte avec
2522,in,1076,NULL,NULL,3,a l interieur de
2789,a-orient,1076,1075,NULL,NULL,confronte a l est avec
2790,a-occident,1076,1075,NULL,NULL,confronte a l ouest avec
2124,infra,1077,NULL,412,NULL,en dessous de
2125,extra,1077,NULL,251,NULL,est a l exterieur de
2126,ad,1077,NULL,466,NULL,vers
2127,a-occident,1077,NULL,467,NULL,confronte a l ouest avec
2128,a-meridie,1077,NULL,467,NULL,confronte au sud avec
2129,a-circio,1077,NULL,195,NULL,confronte au nord avec
2523,in,1077,NULL,NULL,3,a l interieur de
2791,a-orient,1077,1457,NULL,NULL,confronte a l est avec
2130,ad,1078,NULL,466,NULL,vers
2131,ab-una-part,1078,NULL,70,NULL,confronte avec
2132,ab-una-part,1078,NULL,468,NULL,confronte avec
2524,in,1078,NULL,NULL,3,a l interieur de
2792,ab-una-part,1078,1079,NULL,NULL,confronte avec
2793,ab-una-part,1078,1458,NULL,NULL,confronte avec
2133,extra,1079,NULL,466,NULL,est a l exterieur de
2134,versus,1079,NULL,412,NULL,vers
2135,a-meridie,1079,NULL,195,NULL,confronte au sud avec
2525,in,1079,NULL,NULL,3,a l interieur de
2795,a-occident,1079,1078,NULL,NULL,confronte a l ouest avec
2136,extra,1080,NULL,251,NULL,est a l exterieur de
2137,subtus,1080,NULL,412,NULL,sous
2138,juxta,1080,NULL,468,NULL,a cote de
2139,a-orient,1080,NULL,488,NULL,confronte a l est avec
2140,a-occident,1080,NULL,467,NULL,confronte a l ouest avec
2141,a-meridie,1080,NULL,467,NULL,confronte au sud avec
2526,in,1080,NULL,NULL,3,a l interieur de
2796,a-circio,1080,1459,NULL,NULL,confronte au nord avec
2143,extra,1081,NULL,251,NULL,est a l exterieur de
2144,a-circio,1081,NULL,510,NULL,confronte au nord avec
2145,a-meridie,1081,NULL,420,NULL,confronte au sud avec
2527,in,1081,NULL,NULL,3,a l interieur de
2797,a-orient,1081,1082,NULL,NULL,confronte a l est avec
2798,a-occident,1081,1460,NULL,NULL,confronte a l ouest avec
2146,extra,1082,NULL,251,NULL,est a l exterieur de
2147,a-circio,1082,NULL,510,NULL,confronte au nord avec
2148,a-meridie,1082,NULL,511,NULL,confronte au sud avec
2528,in,1082,NULL,NULL,3,a l interieur de
2799,a-orient,1082,1083,NULL,NULL,confronte a l est avec
2800,a-occident,1082,1081,NULL,NULL,confronte a l ouest avec
2149,extra,1083,NULL,251,NULL,est a l exterieur de
2150,a-orient,1083,NULL,512,NULL,confronte a l est avec
2151,a-circio,1083,NULL,510,NULL,confronte au nord avec
2152,a-meridie,1083,NULL,511,NULL,confronte au sud avec
2529,in,1083,NULL,NULL,3,a l interieur de
2801,a-occident,1083,1082,NULL,NULL,confronte a l ouest avec
2153,ante,1084,NULL,106,NULL,devant
2154,a-part-ante,1084,NULL,106,NULL,confronte du cote avant avec
2530,in,1084,NULL,NULL,3,a l interieur de
2802,a-orient,1084,1462,NULL,NULL,confronte a l est avec
2803,a-occident,1084,1461,NULL,NULL,confronte a l ouest avec
2804,a-part-posteriori,1084,1088,NULL,NULL,confronte du cote posterieur avec
2155,in,1085,NULL,48,NULL,dans
2156,a-part-ante,1085,NULL,48,NULL,confronte du cote avant avec
2157,a-orient,1085,NULL,48,NULL,confronte a l est avec
2158,a-meridie,1085,NULL,513,NULL,confronte au sud avec
2531,in,1085,NULL,NULL,3,a l interieur de
2805,a-occident,1085,1463,NULL,NULL,confronte a l ouest avec
2159,in,1086,NULL,48,NULL,dans
2532,in,1086,NULL,NULL,3,a l interieur de
2806,ab-una-part,1086,1087,NULL,NULL,confronte avec
2807,a-duabus-part,1086,1464,NULL,NULL,confronte de deux cotes avec
2160,in,1087,NULL,48,NULL,dans
2161,a-occident,1087,NULL,48,NULL,confronte a l ouest avec
2533,in,1087,NULL,NULL,3,a l interieur de
2808,a-orient,1087,1086,NULL,NULL,confronte a l est avec
2809,a-circio,1087,1086,NULL,NULL,confronte au nord avec
2810,a-meridie,1087,1086,NULL,NULL,confronte au sud avec
2811,a-orient,1087,1464,NULL,NULL,confronte a l est avec
2812,a-circio,1087,1464,NULL,NULL,confronte au nord avec
2813,a-meridie,1087,1464,NULL,NULL,confronte au sud avec
2163,a-part-ante,1088,NULL,49,NULL,confronte du cote avant avec
2164,in,1088,NULL,49,NULL,dans
2534,in,1088,NULL,NULL,3,a l interieur de
2814,a-circio,1088,1466,NULL,NULL,confronte au nord avec
2815,a-meridie,1088,1465,NULL,NULL,confronte au sud avec
2165,juxta,1089,NULL,73,NULL,a cote de
2166,a-part-ante,1089,NULL,73,NULL,confronte du cote avant avec
2167,in,1089,NULL,544,NULL,dans
2535,in,1089,NULL,NULL,3,a l interieur de
2816,a-part-posteriori,1089,1467,NULL,NULL,confronte du cote posterieur avec
2817,ab-una-part,1089,1468,NULL,NULL,confronte avec
2168,a-occident,1090,NULL,514,NULL,confronte a l ouest avec
2169,in,1090,NULL,29,NULL,dans
2170,prope,1090,NULL,625,NULL,a cote de
2536,in,1090,NULL,NULL,3,a l interieur de
2818,a-orient,1090,1091,NULL,NULL,confronte a l est avec
2819,a-circio,1090,1091,NULL,NULL,confronte au nord avec
2820,ab-una-part,1090,1469,NULL,NULL,confronte avec
2171,juxta,1091,NULL,625,NULL,a cote de
2172,ab-una-part,1091,NULL,625,NULL,confronte avec
2173,ab-una-part,1091,NULL,29,NULL,confronte avec
2174,ab-una-part,1091,NULL,514,NULL,confronte avec
2175,in,1091,NULL,29,NULL,dans
2537,in,1091,NULL,NULL,3,a l interieur de
2821,ab-una-part,1091,1470,NULL,NULL,confronte avec
2822,ab-una-part,1091,1472,NULL,NULL,confronte avec
2823,ab-una-part,1091,1472,NULL,NULL,confronte avec
2176,ab-una-part,1093,NULL,625,NULL,confronte avec
2177,ab-una-part,1093,NULL,514,NULL,confronte avec
2178,in,1093,NULL,29,NULL,dans
2538,in,1093,NULL,NULL,3,a l interieur de
2824,ab-una-part,1093,1471,NULL,NULL,confronte avec
2825,ab-una-part,1093,1473,NULL,NULL,confronte avec
2179,in,1094,NULL,516,NULL,dans
2180,prope,1094,NULL,625,NULL,a cote de
2181,in,1094,NULL,29,NULL,dans
2539,in,1094,NULL,NULL,3,a l interieur de
2826,a-orient,1094,1476,NULL,NULL,confronte a l est avec
2827,a-meridie,1094,1475,NULL,NULL,confronte au sud avec
2828,a-occident,1094,1474,NULL,NULL,confronte a l ouest avec
2829,a-circio,1094,1095,NULL,NULL,confronte au nord avec
2182,a-circio,1095,NULL,517,NULL,confronte au nord avec
2183,in,1095,NULL,29,NULL,dans
2540,in,1095,NULL,NULL,3,a l interieur de
2830,a-occident,1095,1094,NULL,NULL,confronte a l ouest avec
2831,a-meridie,1095,1094,NULL,NULL,confronte au sud avec
2832,prope,1095,1091,NULL,NULL,a cote de
2184,in,1096,NULL,518,NULL,dans
2185,a-meridie,1096,NULL,518,NULL,confronte au sud avec
2541,in,1096,NULL,NULL,3,a l interieur de
2833,a-orient,1096,1478,NULL,NULL,confronte a l est avec
2834,a-occident,1096,1477,NULL,NULL,confronte a l ouest avec
2186,in,1097,NULL,28,NULL,dans
2187,a-orient,1097,NULL,124,NULL,confronte a l est avec
2188,a-meridie,1097,NULL,28,NULL,confronte au sud avec
2542,in,1097,NULL,NULL,3,a l interieur de
2835,a-occident,1097,1479,NULL,NULL,confronte a l ouest avec
2189,in,1098,NULL,65,NULL,dans
2190,a-meridie,1098,NULL,65,NULL,confronte au sud avec
2191,a-circio,1098,NULL,490,NULL,confronte au nord avec
2543,in,1098,NULL,NULL,3,a l interieur de
2836,a-orient,1098,1481,NULL,NULL,confronte a l est avec
2837,a-occident,1098,1480,NULL,NULL,confronte a l ouest avec
2192,in,1099,NULL,51,NULL,dans
2193,a-occident,1099,NULL,519,NULL,confronte a l ouest avec
2194,a-meridie,1099,NULL,51,NULL,confronte au sud avec
2544,in,1099,NULL,NULL,3,a l interieur de
2839,a-circio,1099,1482,NULL,NULL,confronte au nord avec
2195,prope,1100,NULL,490,NULL,a cote de
2196,a-meridie,1100,NULL,520,NULL,confronte au sud avec
2545,in,1100,NULL,NULL,3,a l interieur de
2840,a-orient,1100,1485,NULL,NULL,confronte a l est avec
2841,a-occident,1100,1484,NULL,NULL,confronte a l ouest avec
2842,a-circio,1100,7026,NULL,NULL,confronte au nord avec
2197,a-circio,1101,NULL,47,NULL,confronte au nord avec
2198,a-meridie,1101,NULL,521,NULL,confronte au sud avec
2199,in,1101,NULL,47,NULL,dans
2546,in,1101,NULL,NULL,3,a l interieur de
2843,a-occident,1101,1487,NULL,NULL,confronte a l ouest avec
2844,ab-una-part,1101,1488,NULL,NULL,confronte avec
2201,in,1102,NULL,516,NULL,dans
2202,prope,1102,NULL,625,NULL,a cote de
2203,a-occident,1102,NULL,516,NULL,confronte a l ouest avec
2547,in,1102,NULL,NULL,4,a l interieur de
2845,a-orient,1102,1490,NULL,NULL,confronte a l est avec
2846,a-meridie,1102,1491,NULL,NULL,confronte au sud avec
2847,a-circio,1102,1489,NULL,NULL,confronte au nord avec
2204,ante,1103,NULL,522,NULL,devant
2205,a-circio,1103,NULL,524,NULL,confronte au nord avec
2206,a-meridie,1103,NULL,523,NULL,confronte au sud avec
2207,extra,1103,NULL,233,NULL,est a l exterieur de
2548,in,1103,NULL,NULL,4,a l interieur de
2848,a-orient,1103,1492,NULL,NULL,confronte a l est avec
2849,a-orient,1103,1494,NULL,NULL,confronte a l est avec
2850,a-occident,1103,1493,NULL,NULL,confronte a l ouest avec
2210,a-duabus-part,1104,NULL,525,NULL,confronte de deux cotes avec
2211,ab-una-part,1104,NULL,526,NULL,confronte avec
2212,in,1104,NULL,451,NULL,a l interieur de
2549,in,1104,NULL,NULL,4,a l interieur de
2851,ab-una-part,1104,1495,NULL,NULL,confronte avec
2213,in,1105,NULL,54,NULL,dans
2214,a-orient,1105,NULL,54,NULL,confronte a l est avec
2215,a-meridie,1105,NULL,54,NULL,confronte au sud avec
2550,in,1105,NULL,NULL,4,a l interieur de
2852,a-circio,1105,1497,NULL,NULL,confronte au nord avec
2853,a-occident,1105,1496,NULL,NULL,confronte a l ouest avec
2216,in,1106,NULL,103,NULL,dans
2217,a-orient,1106,NULL,103,NULL,confronte a l est avec
2551,in,1106,NULL,NULL,4,a l interieur de
2854,a-occident,1106,1498,NULL,NULL,confronte a l ouest avec
2855,a-meridie,1106,1498,NULL,NULL,confronte au sud avec
2856,a-circio,1106,1499,NULL,NULL,confronte au nord avec
2218,in,1107,NULL,103,NULL,dans
2219,a-orient,1107,NULL,103,NULL,confronte a l est avec
2552,in,1107,NULL,NULL,4,a l interieur de
2857,a-occident,1107,1500,NULL,NULL,confronte a l ouest avec
2858,a-circio,1107,1502,NULL,NULL,confronte au nord avec
2859,a-meridie,1107,1501,NULL,NULL,confronte au sud avec
2220,in,1108,NULL,103,NULL,dans
2221,a-occident,1108,NULL,103,NULL,confronte a l ouest avec
2553,in,1108,NULL,NULL,4,a l interieur de
2860,a-orient,1108,1503,NULL,NULL,confronte a l est avec
2861,a-meridie,1108,1505,NULL,NULL,confronte au sud avec
2862,a-circio,1108,1504,NULL,NULL,confronte au nord avec
2222,in,1109,NULL,527,NULL,dans
2223,prope,1109,NULL,469,NULL,a cote de
2554,in,1109,NULL,NULL,5,a l interieur de
2863,ab-una-part,1109,1509,NULL,NULL,confronte avec
2864,ab-una-part,1109,1506,NULL,NULL,confronte avec
2865,ab-una-part,1109,1508,NULL,NULL,confronte avec
2866,ab-una-part,1109,1507,NULL,NULL,confronte avec
2224,juxta,1110,NULL,469,NULL,a cote de
2225,ab-una-part,1110,NULL,527,NULL,confronte avec
2555,in,1110,NULL,NULL,5,a l interieur de
2868,ab-una-part,1110,1510,NULL,NULL,confronte avec
2869,ab-una-part,1110,1507,NULL,NULL,confronte avec
2226,subtus,1111,NULL,469,NULL,sous
2227,a-orient,1111,NULL,745,NULL,confronte a l est avec
2556,in,1111,NULL,NULL,5,a l interieur de
2870,a-occident,1111,1512,NULL,NULL,confronte a l ouest avec
2871,a-circio,1111,1512,NULL,NULL,confronte au nord avec
2872,a-meridie,1111,1112,NULL,NULL,confronte au sud avec
2228,subtus,1112,NULL,469,NULL,sous
2229,a-orient,1112,NULL,745,NULL,confronte a l est avec
2557,in,1112,NULL,NULL,5,a l interieur de
2873,a-occident,1112,1512,NULL,NULL,confronte a l ouest avec
2874,a-meridie,1112,1513,NULL,NULL,confronte au sud avec
2875,a-circio,1112,1111,NULL,NULL,confronte au nord avec
2230,in,1113,NULL,218,NULL,a l interieur de
2231,a-orient,1113,NULL,56,NULL,confronte a l est avec
2558,in,1113,NULL,NULL,5,a l interieur de
2876,a-circio,1113,1635,NULL,NULL,confronte au nord avec
2877,a-meridie,1113,7256,NULL,NULL,confronte au sud avec
2878,a-occident,1113,1515,NULL,NULL,confronte a l ouest avec
2232,in-cantono,1114,NULL,215,NULL,a l angle de
2233,a-circio,1114,NULL,56,NULL,confronte au nord avec
2234,a-occident,1114,NULL,528,NULL,confronte a l ouest avec
2559,in,1114,NULL,NULL,5,a l interieur de
2879,a-orient,1114,1516,NULL,NULL,confronte a l est avec
2880,a-meridie,1114,1516,NULL,NULL,confronte au sud avec
2236,a-circio,1115,NULL,56,NULL,confronte au nord avec
2237,a-occident,1115,NULL,58,NULL,confronte a l ouest avec
2238,a-occident,1115,NULL,215,NULL,confronte a l ouest avec
2239,a-orient,1115,NULL,215,NULL,confronte a l est avec
2240,in,1115,NULL,56,NULL,dans
2560,in,1115,NULL,NULL,5,a l interieur de
2881,a-orient,1115,1518,NULL,NULL,confronte a l est avec
2882,a-occident,1115,1517,NULL,NULL,confronte a l ouest avec
2883,a-meridie,1115,1519,NULL,NULL,confronte au sud avec
2884,a-meridie,1115,1638,NULL,NULL,confronte au sud avec
2242,prope,1116,NULL,104,NULL,a cote de
2243,ante,1116,NULL,218,NULL,devant
2244,a-meridie,1116,NULL,104,NULL,confronte au sud avec
2561,in,1116,NULL,NULL,5,a l interieur de
2885,a-circio,1116,17,NULL,NULL,confronte au nord avec
2886,a-orient,1116,1521,NULL,NULL,confronte a l est avec
2887,a-occident,1116,1511,NULL,NULL,confronte a l ouest avec
2245,in,1117,NULL,53,NULL,dans
2246,a-orient,1117,NULL,130,NULL,confronte a l est avec
2247,a-occident,1117,NULL,53,NULL,confronte a l ouest avec
2248,a-meridie,1117,NULL,130,NULL,confronte au sud avec
2562,in,1117,NULL,NULL,5,a l interieur de
2888,a-circio,1117,1522,NULL,NULL,confronte au nord avec
2249,in,1118,NULL,529,NULL,dans
2250,a-meridie,1118,NULL,529,NULL,confronte au sud avec
2563,in,1118,NULL,NULL,5,a l interieur de
2889,a-orient,1118,1109,NULL,NULL,confronte a l est avec
2890,a-circio,1118,1109,NULL,NULL,confronte au nord avec
2891,a-occident,1118,1110,NULL,NULL,confronte a l ouest avec
2251,in,1119,NULL,54,NULL,dans
2252,ab-una-part,1119,NULL,530,NULL,confronte avec
2564,in,1119,NULL,NULL,5,a l interieur de
2892,ab-una-part,1119,1525,NULL,NULL,confronte avec
2893,ab-una-part,1119,1524,NULL,NULL,confronte avec
2894,ab-una-part,1119,1523,NULL,NULL,confronte avec
2253,in,1120,NULL,21,NULL,dans
2254,a-orient,1120,NULL,21,NULL,confronte a l est avec
2255,a-circio,1120,NULL,21,NULL,confronte au nord avec
2565,in,1120,NULL,NULL,5,a l interieur de
2895,a-occident,1120,1526,NULL,NULL,confronte a l ouest avec
2896,a-meridie,1120,1527,NULL,NULL,confronte au sud avec
2256,in,1121,NULL,21,NULL,dans
2257,a-circio,1121,NULL,472,NULL,confronte au nord avec
2258,a-occident,1121,NULL,21,NULL,confronte a l ouest avec
2259,a-meridie,1121,NULL,21,NULL,confronte au sud avec
2566,in,1121,NULL,NULL,5,a l interieur de
2897,a-orient,1121,1528,NULL,NULL,confronte a l est avec
2260,in,1122,NULL,75,NULL,dans
2261,a-tribus-part,1122,NULL,66,NULL,confronte de trois cotes avec
2262,in,1122,NULL,66,NULL,dans
2567,in,1122,NULL,NULL,5,a l interieur de
2898,ab-una-part,1122,1529,NULL,NULL,confronte avec
2263,a-occident,1123,NULL,473,NULL,confronte a l ouest avec
2264,a-circio,1123,NULL,471,NULL,confronte au nord avec
2265,in,1123,NULL,75,NULL,dans
2568,in,1123,NULL,NULL,5,a l interieur de
2899,a-orient,1123,1530,NULL,NULL,confronte a l est avec
2900,a-meridie,1123,1620,NULL,NULL,confronte au sud avec
2267,in,1124,NULL,75,NULL,dans
2268,a-meridie,1124,NULL,66,NULL,confronte au sud avec
2269,in,1124,NULL,66,NULL,dans
2569,in,1124,NULL,NULL,5,a l interieur de
2901,a-orient,1124,1533,NULL,NULL,confronte a l est avec
2902,a-occident,1124,1520,NULL,NULL,confronte a l ouest avec
2903,a-circio,1124,1531,NULL,NULL,confronte au nord avec
2904,a-part-posteriori,1124,1532,NULL,NULL,confronte du cote posterieur avec
2270,in,1125,NULL,105,NULL,dans
2271,a-occident,1125,NULL,105,NULL,confronte a l ouest avec
2570,in,1125,NULL,NULL,5,a l interieur de
2905,a-circio,1125,1124,NULL,NULL,confronte au nord avec
2906,a-meridie,1125,1534,NULL,NULL,confronte au sud avec
2272,in,1126,NULL,18,NULL,dans
2273,in compito-sive-cantono,1126,NULL,20,NULL,a l angle de
2274,a-occident,1126,NULL,18,NULL,confronte a l ouest avec
2275,a-meridie,1126,NULL,20,NULL,confronte au sud avec
2571,in,1126,NULL,NULL,5,a l interieur de
2907,ab-una-part,1126,1535,NULL,NULL,confronte avec
2276,in,1127,NULL,21,NULL,dans
2277,a-occident,1127,NULL,21,NULL,confronte a l ouest avec
2572,in,1127,NULL,NULL,5,a l interieur de
2908,a-orient,1127,4,NULL,NULL,confronte a l est avec
2909,a-circio,1127,1536,NULL,NULL,confronte au nord avec
2278,prope,1128,NULL,248,NULL,a cote de
